,Unnamed: 0,Unnamed: 0.1,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATENaN N+ NITRITENaNN (mg/l),TOTAL COLIFORM (MPN/100ml)Mean,year,npH,nD.O. (mg/l),nTOTAL COLIFORM (MPN/100ml)Mean,nB.O.D. (mg/l),nCONDUCTIVITY (µmhos/cm),nNITRATENaN N+ NITRITENaNN (mg/l),wph,wdo,wbdo,wec,wna,wco,wqi,new_WQI,new_WQI_fishes
201,201,201,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,23.2,7.5,7.5,111.0,2.4,3.0,506.0,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
202,202,202,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,20.1,5.3,3.3,831.0,7.7,3.2,36.0,2014,0,80,80,60,0,100,0.0,22.480000000000004,14.04,0.0,2.8000000000000003,22.480000000000004,61.8,3,1
203,203,203,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,18.3,7.2,7.2,56.0,1.7,2.6,42.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
204,204,204,"KYNSHI RIVER AT NaNGKHNUM, WEST KHASI HILLS",MEGHALAYA,19.3,7.5,7.2,66.0,1.6,2.5,44.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
205,205,205,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,24.0,7.8,7.0,74.0,2.3,4.3,108.0,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
206,206,206,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,20.5,6.7,2.7,1350.0,3.3,1.1,16.0,2014,0,100,80,80,0,100,0.0,28.1,18.72,0.0,2.8000000000000003,22.480000000000004,72.10000000000002,2,1
207,207,207,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,21.2,7.3,6.6,274.0,2.5,2.4,386.0,2014,40,100,60,100,40,100,6.6000000000000005,28.1,23.4,0.36,2.8000000000000003,16.860000000000007,78.12,2,1
208,208,208,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,26.3,7.4,7.3,67.0,1.8,2.5,55.0,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
209,209,209,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,25.5,7.2,7.4,82.0,2.0,2.8,61.0,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
210,210,210,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,20.0,7.3,7.1,55.0,1.9,2.5,53.0,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
211,211,211,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,20.3,7.3,7.1,57.0,2.0,2.4,50.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
212,212,212,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,19.4,6.6,7.1,114.0,2.6,2.8,3108.0,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
213,213,213,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21.0,7.3,5.6,56.0,1.8,2.1,34.0,2014,0,100,80,100,100,100,0.0,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,77.68,2,1
214,214,214,"NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,19.2,5.1,7.0,105.0,3.6,4.7,780.0,2014,100,80,40,80,80,100,16.5,22.480000000000004,18.72,0.72,2.8000000000000003,11.240000000000002,72.46000000000002,2,1
215,215,215,"NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,18.3,7.3,7.1,51.0,1.6,2.4,40.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
216,216,216,"RILANG RIVER AT MAWKYRWAT, WEST KHASI HILLS",MEGHALAYA,19.6,7.7,7.2,50.0,1.6,2.0,36.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
217,217,217,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,23.7,7.6,7.3,115.0,2.1,3.7,528.0,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
218,218,218,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,18.2,6.2,7.0,81.0,2.4,5.1,79.0,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
219,219,219,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,18.8,7.2,7.1,66.0,1.9,3.4,63.0,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
220,220,220,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,18.9,7.4,7.1,57.0,1.5,2.9,40.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
221,221,221,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,25.1,7.5,7.4,144.0,1.7,3.5,59.0,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
222,222,222,UMKHEN AT WAHKDAIT,MEGHALAYA,18.8,7.1,7.1,63.0,1.9,5.6,48.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
223,223,223,UMKHEN AT KSEHPONGDENG,MEGHALAYA,20.2,7.3,7.2,65.0,1.9,3.3,48.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
224,224,224,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,20.0,7.3,7.3,65.0,2.0,3.0,54.0,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
225,225,225,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,18.5,1.5,6.9,345.0,33.9,16.9,34251.0,2014,80,0,0,60,0,100,13.2,0.0,14.04,0.0,2.8000000000000003,0.0,30.04000000000001,4,3
226,226,226,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,18.8,3.9,7.1,233.0,17.0,10.5,22223.0,2014,100,40,0,60,40,100,16.5,11.240000000000002,14.04,0.36,2.8000000000000003,0.0,44.94,4,3
227,227,227,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,18.3,1.0,7.2,376.0,57.2,20.3,83554.0,2014,100,0,0,60,0,80,16.5,0.0,14.04,0.0,2.24,0.0,32.78,4,3
228,228,228,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,18.5,0.9,7.2,506.0,61.1,19.6,106333.0,2014,100,0,0,60,0,100,16.5,0.0,14.04,0.0,2.8000000000000003,0.0,33.34,4,3
229,229,229,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,18.2,7.2,7.0,66.0,1.9,3.7,60.0,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
230,230,230,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,22.1,7.7,7.2,62.0,1.6,3.0,59.0,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
231,231,231,"UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,17.6,7.3,6.9,61.0,2.2,2.0,52.0,2014,80,100,60,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,85.26,2,1
232,232,232,"UMSHYRPI RIVER AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,18.7,1.2,7.1,380.0,45.7,15.6,94083.0,2014,100,0,0,60,0,100,16.5,0.0,14.04,0.0,2.8000000000000003,0.0,33.34,4,3
233,233,233,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",MEGHALAYA,18.7,3.2,7.1,258.0,23.5,10.3,54083.0,2014,100,40,0,60,40,100,16.5,11.240000000000002,14.04,0.36,2.8000000000000003,0.0,44.94,4,3
234,234,234,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,23.1,7.2,7.2,124.0,6.9,4.5,552.0,2014,100,100,40,60,80,100,16.5,28.1,14.04,0.72,2.8000000000000003,11.240000000000002,73.4,2,1
235,235,235,"UMTREW RIVER AT UMRAN, RINaN BHOI",MEGHALAYA,22.6,7.2,7.1,65.0,2.1,2.4,120.0,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
236,236,236,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",MEGHALAYA,20.0,7.5,7.3,64.0,1.9,3.3,42.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
237,237,237,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",MEGHALAYA,19.9,7.6,7.3,65.0,1.9,3.8,43.0,2014,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
457,457,459,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,24.4,7.2,7.3,99.0,2.2,1.0,57.0,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
458,458,460,"BUGI RIVER AT DALU, SOUTH GARO HILLS",MEGHALAYA,23.7,7.2,7.4,102.0,2.2,1.0,56.0,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
459,459,461,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,24.6,7.6,7.2,72.0,1.8,2.56,57.0,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
460,460,462,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,23.1,7.1,7.5,131.0,2.2,3.2,413.0,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
461,461,463,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.7,5.2,2.9,682.0,7.8,1.5,30.0,2013,0,80,80,60,0,100,0.0,22.480000000000004,14.04,0.0,2.8000000000000003,22.480000000000004,61.8,3,1
462,462,464,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,18.2,7.3,7.1,47.0,1.3,2.0,48.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
463,463,465,"KYNSHI RIVER AT NaNGKHNUM, WEST KHASI HILLS",MEGHALAYA,18.8,7.6,7.2,52.0,1.2,2.0,36.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
464,464,466,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,23.8,8.0,6.9,64.0,1.8,3.38,49.0,2013,80,100,80,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,90.88,1,1
465,465,467,RILANG RIVER,MEGHALAYA,17.8,7.9,7.3,46.0,1.4,1.0,29.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
466,466,468,WAH BLEI,MEGHALAYA,18.7,7.4,7.2,53.0,1.9,3.0,32.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
467,467,469,WAH BLEI,MEGHALAYA,18.8,7.7,7.2,55.0,1.6,3.0,63.0,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
468,468,470,LUKHA RIVER,MEGHALAYA,21.3,6.8,2.7,1074.0,3.2,2.33,11.0,2013,0,100,80,80,0,100,0.0,28.1,18.72,0.0,2.8000000000000003,22.480000000000004,72.10000000000002,2,1
469,469,471,LUKHA RIVER,MEGHALAYA,22.6,7.1,6.5,237.0,3.8,4.56,1072.0,2013,40,100,40,80,40,100,6.6000000000000005,28.1,18.72,0.36,2.8000000000000003,11.240000000000002,67.82,3,1
470,470,472,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,25.2,7.8,7.2,50.0,1.6,1.77,41.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
471,471,473,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,24.8,7.3,7.3,71.0,2.0,2.66,47.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
472,472,474,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,19.9,7.3,7.0,91.0,1.8,3.3,45.0,2013,100,100,80,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,22.480000000000004,94.0,1,1
473,473,475,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,20.7,7.4,7.1,49.0,1.7,2.44,42.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
474,474,476,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,20.6,6.5,7.1,99.0,2.7,3.56,2722.0,2013,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
475,475,477,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21.5,7.5,5.7,50.0,1.5,2.21,23.0,2013,0,100,80,100,100,100,0.0,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,77.68,2,1
476,476,478,"NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,17.7,5.8,6.9,68.0,3.1,4.9,463.0,2013,80,80,60,80,100,100,13.2,22.480000000000004,18.72,0.8999999999999999,2.8000000000000003,16.860000000000007,74.96000000000002,2,1
477,477,479,"NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,17.9,6.9,7.2,44.0,1.4,2.66,33.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
478,478,480,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,23.9,7.8,7.3,93.0,1.9,2.99,444.0,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
479,479,481,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,18.0,6.6,7.0,66.0,2.3,4.0,63.0,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
480,480,482,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,18.4,7.6,7.1,53.0,1.7,3.0,53.0,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
481,481,483,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,18.8,7.8,7.0,47.0,1.4,2.0,35.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
482,482,484,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,24.8,7.7,7.4,128.0,1.6,3.32,56.0,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
483,483,485,UMKHEN AT WAHKDAIT,MEGHALAYA,19.3,7.1,7.0,54.0,1.8,2.58,43.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
484,484,486,UMKHEN AT KSEHPONGDENG,MEGHALAYA,20.6,7.4,7.0,69.0,1.6,3.3,87.0,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
485,485,487,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,20.7,7.5,7.2,58.0,1.6,2.25,46.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
486,486,488,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,18.4,3.1,7.2,401.0,21.8,19.0,31444.0,2013,100,40,0,60,0,100,16.5,11.240000000000002,14.04,0.0,2.8000000000000003,0.0,44.58,4,3
487,487,489,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,19.1,4.7,7.2,202.0,13.6,15.0,20056.0,2013,100,60,0,60,60,100,16.5,16.860000000000007,14.04,0.5399999999999999,2.8000000000000003,0.0,50.74,3,2
488,488,490,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,19.7,2.1,7.2,303.0,37.2,18.2,62333.0,2013,100,0,0,60,0,100,16.5,0.0,14.04,0.0,2.8000000000000003,0.0,33.34,4,3
489,489,491,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,20.1,1.8,7.2,394.0,40.6,15.4,96944.0,2013,100,0,0,60,0,100,16.5,0.0,14.04,0.0,2.8000000000000003,0.0,33.34,4,3
490,490,492,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,17.6,7.2,6.9,55.0,1.7,3.04,56.0,2013,80,100,60,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,85.26,2,1
491,491,493,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,22.7,7.9,7.1,55.0,1.2,3.55,50.0,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
492,492,494,"UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,17.9,6.9,6.9,52.0,2.2,3.48,45.0,2013,80,100,80,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,90.88,1,1
493,493,495,"UMSHYRPI RIVER AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,18.9,1.9,7.0,306.0,34.2,17.9,85667.0,2013,100,0,0,60,0,100,16.5,0.0,14.04,0.0,2.8000000000000003,0.0,33.34,4,3
494,494,496,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",MEGHALAYA,19.4,4.5,7.1,196.0,15.5,11.0,43333.0,2013,100,60,0,60,60,100,16.5,16.860000000000007,14.04,0.5399999999999999,2.8000000000000003,0.0,50.74,3,2
495,495,497,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,23.7,7.2,7.1,107.0,6.7,5.56,476.0,2013,100,100,60,60,80,100,16.5,28.1,14.04,0.72,2.8000000000000003,16.860000000000007,79.02,2,1
496,496,498,"UMTREW RIVER AT UMRAN, RINaN BHOI",MEGHALAYA,22.7,7.5,7.0,82.0,2.1,3.02,122.0,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
749,749,751,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,25.0,7.7,7.2,95.0,1.8,2.67,50.0,2012,100,100,80,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,22.480000000000004,94.0,1,1
750,750,752,"BUGI AT DALU, SOUTH GARO HILLS",MEGHALAYA,25.0,7.6,7.2,92.0,2.5,2.41,45.0,2012,100,100,80,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,22.480000000000004,94.0,1,1
751,751,753,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,25.0,9.9,7.2,65.0,1.5,2.31,55.0,2012,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
752,752,754,GANOL RIVER TURA,MEGHALAYA,24.0,7.6,7.4,93.0,2.1,2.89,408.0,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
753,753,755,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",MEGHALAYA,22.0,5.5,2.9,568.0,6.8,1.12,33.0,2012,0,80,80,60,0,100,0.0,22.480000000000004,14.04,0.0,2.8000000000000003,22.480000000000004,61.8,3,1
754,754,756,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,16.0,7.6,7.0,42.0,1.3,3.01,27.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
755,755,757,"KYNSHI  AT NaNGKHNUM, WEST KHASI HILLS",MEGHALAYA,17.0,7.7,7.1,45.0,1.4,2.89,22.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
756,756,758,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,23.0,8.3,7.0,59.0,1.7,2.86,33.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
757,757,759,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,25.0,6.9,2.6,1072.0,3.2,1.17,21.0,2012,0,100,80,80,0,100,0.0,28.1,18.72,0.0,2.8000000000000003,22.480000000000004,72.10000000000002,2,1
758,758,760,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,25.0,7.7,6.3,250.0,2.1,3.88,326.0,2012,0,100,60,100,40,100,0.0,28.1,23.4,0.36,2.8000000000000003,16.860000000000007,71.52,2,1
759,759,761,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,25.0,8.8,7.3,37.0,1.5,1.62,35.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
760,760,762,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,25.0,7.3,7.3,72.0,2.0,1.65,36.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
761,761,763,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,20.0,7.5,7.0,38.0,1.7,2.2,40.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
762,762,764,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,22.0,7.8,7.1,44.0,1.6,2.62,33.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
763,763,765,MYNTDU RIVER JOWAI,MEGHALAYA,20.0,7.0,7.0,100.0,2.4,3.03,2600.0,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
764,764,766,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21.0,7.5,6.3,52.0,1.7,0.82,21.0,2012,0,100,80,100,100,100,0.0,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,77.68,2,1
765,765,767,"NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,16.0,6.4,6.9,61.0,2.6,3.88,538.0,2012,80,100,40,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,79.64000000000001,2,1
766,766,768,"NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,17.0,7.5,7.1,39.0,1.4,2.88,22.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
767,767,769,"RILANG AT MAWKYRWAT, WEST KHASI HILLS",MEGHALAYA,17.0,8.0,7.1,41.0,1.4,3.35,25.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
768,768,770,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,24.0,7.9,7.3,93.0,1.7,5.02,418.0,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
769,769,771,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,18.0,7.5,6.9,69.0,1.9,4.92,49.0,2012,80,100,80,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,90.88,1,1
770,770,772,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,18.0,7.9,7.2,46.0,1.7,2.72,45.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
771,771,773,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,18.0,8.0,7.2,42.0,1.4,2.47,31.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
772,772,774,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,25.0,7.7,7.1,101.0,1.5,3.42,43.0,2012,100,100,80,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,22.480000000000004,94.0,1,1
773,773,775,UMKHEN AT WAHKDAIT,MEGHALAYA,19.0,7.2,7.1,49.0,1.6,2.86,40.0,2012,100,100,80,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,22.480000000000004,94.18,1,1
